id,timestamp,merchant,category,amount,currency,status,payment_method
TXN2025000266,2026-02-19T20:04:43Z,LIC Premium,Insurance,34285.3,INR,FAILED,Debit Card
TXN2025000267,2025-11-13T15:03:57Z,Amazon,Shopping,10635.0,INR,SUCCESS,Netbanking
TXN2025000268,2025-10-29T05:30:44+05:30,Ajio,Shopping,10852.48,INR,SUCCESS,Netbanking
TXN2025000269,18/03/2026 05:56:15,Udemy,Education,43749.54,INR,PENDING,UPI
TXN2025000270,2025-07-07T20:25:15Z,Udemy,Education,37204.3,INR,SUCCESS,Debit Card
TXN2025000271,2026-04-24T13:05:36+05:30,Uber,Travel,8570.0,INR,SUCCESS,Credit Card
TXN2025000272,2025-10-23T15:28:55Z,MakeMyTrip,Travel,8999.0,INR,SUCCESS,UPI
TXN2025000273,1755705476000,Coursera,Education,19184.61,INR,SUCCESS,Netbanking
TXN2025000274,1777181949000,Nykaa,Shopping,3213.66,INR,SUCCESS,Credit Card
TXN2025000275,20/03/2026 16:09:33,LIC Premium,Insurance,18350.43,INR,SUCCESS,Credit Card
TXN2025000276,2026-05-01T09:32:55+05:30,Airtel,Utilities,2214.96,INR,SUCCESS,Credit Card
TXN2025000277,2026-05-01T14:51:37+05:30,Shell,Fuel,1456.67,INR,SUCCESS,Credit Card
TXN2025000278,2025-12-19T02:39:55+05:30,Spotify,Entertainment,1743.7,INR,SUCCESS,Debit Card
TXN2025000279,2025-09-01T16:59:29Z,BookMyShow,Entertainment,1331.33,INR,SUCCESS,Credit Card
TXN2025000280,2025-11-22T03:56:51+05:30,Rapido,Travel,659.18,INR,SUCCESS,UPI
TXN2025000281,2025-10-19T11:28:47Z,BYJU'S,Education,46678.03,INR,SUCCESS,Credit Card
TXN2025000282,2026-05-19T17:55:00+05:30,BigBasket,Groceries,2861.12,INR,SUCCESS,UPI
TXN2025000283,2026-06-27T03:07:37Z,MakeMyTrip,Travel,7386.99,INR,SUCCESS,Netbanking
TXN2025000284,2025-11-27T17:49:44Z,Starbucks,Food & Dining,-429.23,INR,SUCCESS,Debit Card
TXN2025000285,22/05/2026 21:41:23,MakeMyTrip,Travel,448.05,INR,SUCCESS,Debit Card
TXN2025000286,2026-05-19T05:56:18+05:30,Nykaa,Shopping,2778.0,INR,SUCCESS,Credit Card
TXN2025000287,2025-07-02T19:26:40Z,Policybazaar,Insurance,28663.14,INR,SUCCESS,UPI
TXN2025000288,2026-07-01,Rapido,Travel,2097.0,INR,SUCCESS,Netbanking
TXN2025000289,2025-08-17T02:12:32Z,Myntra,Shopping,14049.0,INR,SUCCESS,Credit Card
TXN2025000290,2025-07-25T03:54:18Z,YouTube Premium,Entertainment,-1651.18,INR,SUCCESS,Netbanking
TXN2025000291,2026-02-09T02:19:50Z,1mg,Health,3821.97,INR,SUCCESS,Credit Card
TXN2025000292,2025-10-02T10:13:16+05:30,Blinkit,Groceries,2746.66,INR,SUCCESS,Netbanking
TXN2025000293,2026-07-14T06:56:17Z,Uber,Travel,6046.0,INR,SUCCESS,UPI
TXN2025000294,2026-01-14T03:23:07+05:30,HP Petrol,Fuel,2676.33,INR,SUCCESS,UPI
TXN2025000295,2025-11-28T00:29:42Z,BookMyShow,Entertainment,2202.0,INR,PENDING,Debit Card
TXN2025000296,2025-11-11T16:17:31Z,HDFC Ergo,Insurance,2125.33,INR,PENDING,UPI
TXN2025000297,2025-07-17T23:44:18Z,PharmEasy,Health,5186.0,INR,FAILED,Debit Card
TXN2025000298,28/12/2025 10:35:57,Udemy,Education,10453.99,INR,SUCCESS,Netbanking
TXN2025000299,2026-04-05,Cult.fit,Health,1398.0,INR,SUCCESS,Netbanking
TXN2025000300,2025-09-16T05:41:36Z,Domino's,Food & Dining,348.0,INR,SUCCESS,Debit Card
TXN2025000301,2026-01-27T21:24:46+05:30,Zepto,Groceries,3237.69,INR,SUCCESS,Debit Card
TXN2025000302,2025-11-16,Domino's,,707.0,INR,SUCCESS,UPI
TXN2025000303,2025-11-20T22:11:14+05:30,Udemy,Education,18923.0,INR,SUCCESS,Netbanking
TXN2025000304,2025-11-09T10:33:01Z,HDFC Ergo,Insurance,18429.86,INR,SUCCESS,Netbanking
TXN2025000305,2026-01-18T10:30:06Z,upGrad,Education,27865.76,INR,SUCCESS,UPI
TXN2025000306,2026-05-16T03:16:34Z,LIC Premium,Insurance,17843.24,INR,SUCCESS,Debit Card
TXN2025000307,2025-10-23T14:03:50Z,DMart,Groceries,884.0,INR,SUCCESS,Netbanking
TXN2025000308,2025-12-20T04:01:33Z,1mg,Health,5065.00,INR,SUCCESS,Netbanking
TXN2025000309,2026-02-24T18:49:52+05:30,Domino's,,686.92,INR,SUCCESS,Debit Card
TXN2025000310,30/07/2025 03:26:03,Cult.fit,Health,6863.19,INR,SUCCESS,Netbanking
TXN2025000311,2025-08-31T21:41:03Z,Spotify,Entertainment,1355.27,INR,SUCCESS,Credit Card
TXN2025000312,2025-08-18T19:02:56Z,1mg,Health,4794.91,INR,SUCCESS,Credit Card
TXN2025000313,2026-02-06T01:36:11Z,Udemy,Education,20781.1,INR,SUCCESS,Credit Card
TXN2025000314,2025-12-20,Unacademy,Education,25295.27,INR,SUCCESS,UPI
TXN2025000315,1761857224000,Apollo Pharmacy,Health,1093.21,INR,FAILED,Debit Card
TXN2025000316,2025-09-11T06:05:36+05:30,IndiGo,,8652.0,INR,SUCCESS,Netbanking
TXN2025000317,2026-03-31T10:06:28+05:30,BPCL,Fuel,971.04,INR,SUCCESS,Credit Card
TXN2025000318,2026-01-07T12:49:03Z,Practo,,2106.2,INR,SUCCESS,UPI
TXN2025000319,15/06/2026 00:17:44,Ajio,Shopping,15402.38,INR,SUCCESS,Netbanking
TXN2025000320,02/11/2025 02:46:26,Amazon,Shopping,14655.56,INR,PENDING,Debit Card
TXN2025000321,2026-06-11T22:18:48Z,BYJU'S,Education,4505.78,INR,SUCCESS,Credit Card
TXN2025000322,2025-09-06T09:08:44Z,BYJU'S,Education,39316.15,INR,SUCCESS,Credit Card
TXN2025000323,2025-09-30T22:32:28+05:30,Myntra,Shopping,17737.59,INR,SUCCESS,UPI
TXN2025000324,2026-05-09T02:40:12+05:30,Spotify,Entertainment,-1451.5,INR,SUCCESS,Credit Card
TXN2025000325,02/12/2025 15:07:11,Practo,Health,6207.0,INR,SUCCESS,Netbanking
TXN2025000326,2026-02-09T00:57:40Z,HP Petrol,Fuel,2143.18,INR,SUCCESS,Credit Card
TXN2025000327,2026-03-22T03:04:30+05:30,DMart,Groceries,3961.33,INR,SUCCESS,Debit Card
TXN2025000328,1772776121000,Ajio,Shopping,15846.0,INR,SUCCESS,Credit Card
TXN2025000329,2025-07-22T06:59:06Z,Ajio,Shopping,7985.71,INR,SUCCESS,Credit Card
TXN2025000330,2026-04-02T05:57:16Z,Zepto,Groceries,1238.0,INR,SUCCESS,Debit Card
TXN2025000331,2025-10-06T02:18:38Z,HP Petrol,Fuel,4079.7,INR,SUCCESS,Debit Card
TXN2025000332,2025-08-06T06:48:57+05:30,Ajio,Shopping,11381.64,INR,SUCCESS,Credit Card
TXN2025000333,1773411607000,PharmEasy,Health,6600.0,INR,SUCCESS,Debit Card
TXN2025000334,2025-08-01T07:33:06Z,Apollo Pharmacy,Health,432.18,INR,SUCCESS,Debit Card
TXN2025000335,1772048477000,Udemy,Education,12382.86,INR,SUCCESS,UPI
TXN2025000336,2026-03-07T01:30:34Z,ACT Fibernet,Utilities,3133.69,INR,SUCCESS,Netbanking
TXN2025000337,2025-10-24T12:17:04+05:30,IndiGo,Travel,7281.26,INR,SUCCESS,UPI
TXN2025000338,2026-01-05T01:32:51+05:30,upGrad,Education,-4234.36,INR,SUCCESS,Credit Card
TXN2025000339,2026-04-05T18:07:38Z,JioMart,Groceries,3757.0,INR,SUCCESS,Debit Card
TXN2025000340,2026-02-03T21:28:07Z,Hotstar,Entertainment,456.43,INR,SUCCESS,Debit Card
TXN2025000341,2025-10-05T01:16:17Z,IndiGo,Travel,4304.0,INR,SUCCESS,UPI
TXN2025000342,2026-02-24T18:14:00Z,Starbucks,Food & Dining,346.37,INR,SUCCESS,Credit Card
TXN2025000343,2026-04-06T19:54:14Z,Croma,Shopping,14707.88,INR,SUCCESS,Credit Card
TXN2025000344,2025-12-29T07:01:56+05:30,Policybazaar,Insurance,7634.68,INR,SUCCESS,Debit Card
TXN2025000345,2026-01-13T07:05:01+05:30,ACT Fibernet,Utilities,276.48,INR,SUCCESS,Credit Card
TXN2025000346,2025-10-18T06:25:52+05:30,IRCTC,Travel,5333.0,INR,SUCCESS,Netbanking
TXN2025000347,2025-12-15T03:02:16Z,Blinkit,Groceries,3359.14,INR,SUCCESS,Debit Card
TXN2025000348,2025-07-18T08:11:22Z,LIC Premium,Insurance,15582.44,INR,SUCCESS,UPI
TXN2025000349,2025-10-20T20:27:46Z,Apollo Pharmacy,Health,3998.45,INR,SUCCESS,Netbanking
TXN2025000350,1779001052000,Indian Oil,Fuel,2301.42,INR,FAILED,UPI
TXN2025000351,2026-05-05T11:28:44Z,Ajio,Shopping,17560.21,INR,SUCCESS,Debit Card
TXN2025000352,2025-12-03T21:11:55+05:30,Policybazaar,Insurance,7054.29,INR,SUCCESS,UPI
TXN2025000353,2026-05-09T05:30:17+05:30,Domino's,Food & Dining,150.35,INR,SUCCESS,Netbanking
TXN2025000354,1762312907000,Nykaa,Shopping,11050.5,INR,SUCCESS,Debit Card
TXN2025000355,2026-05-24T00:07:09Z,Croma,Shopping,7285.65,INR,FAILED,Debit Card
TXN2025000356,2026-04-02T05:56:01+05:30,Indian Oil,Fuel,3813.16,INR,SUCCESS,Debit Card
TXN2025000357,2026-03-19T10:49:50Z,BSES,,2891.97,INR,SUCCESS,Netbanking
TXN2025000358,04/06/2026 16:33:10,PharmEasy,Health,2257.59,INR,SUCCESS,UPI
TXN2025000359,2026-05-01,1mg,Health,3400.94,INR,SUCCESS,Credit Card
TXN2025000360,1768898518000,LIC Premium,Insurance,3477.17,INR,SUCCESS,Netbanking
TXN2025000361,08/02/2026 08:44:30,Nykaa,Shopping,14852.0,INR,SUCCESS,UPI
TXN2025000362,2025-08-28T13:56:29Z,Ola,Travel,366.0,INR,SUCCESS,Credit Card
TXN2025000363,2025-12-31,YouTube Premium,Entertainment,1328.78,INR,SUCCESS,UPI
TXN2025000364,1762215052000,BYJU'S,Education,8455.0,INR,SUCCESS,Netbanking
TXN2025000365,2025-12-26T12:22:28+05:30,HP Petrol,Fuel,2007.30,INR,SUCCESS,Debit Card
TXN2025000366,06/04/2026 23:30:14,Shell,,1917.15,INR,SUCCESS,Debit Card
TXN2025000367,2025-10-17T08:31:41+05:30,Practo,Health,3466.63,INR,SUCCESS,Debit Card
TXN2025000368,2026-04-26T06:21:54Z,MakeMyTrip,Travel,8485.07,INR,SUCCESS,Credit Card
TXN2025000369,2025-11-13T11:04:52+05:30,upGrad,Education,39069.0,INR,SUCCESS,Debit Card
TXN2025000370,2025-11-25T05:30:22Z,Blinkit,Groceries,994.68,INR,PENDING,Debit Card
TXN2025000371,2026-04-04T02:46:45Z,Nykaa,Shopping,5476.0,INR,SUCCESS,Debit Card
TXN2025000372,2025-09-21T21:00:05Z,Airtel,Utilities,2364.71,INR,SUCCESS,Debit Card
TXN2025000373,2026-02-25,BPCL,Fuel,3284.0,INR,SUCCESS,Credit Card
TXN2025000374,1758880483000,IndiGo,,646.74,INR,SUCCESS,Credit Card
TXN2025000375,2025-12-31T05:37:24Z,Starbucks,Food & Dining,198.0,INR,PENDING,Credit Card
TXN2025000376,2025-08-31T02:37:03Z,Swiggy,Food & Dining,872.32,INR,SUCCESS,Netbanking
TXN2025000377,2025-10-20T07:49:04Z,BSES,,2346.78,INR,SUCCESS,Debit Card
TXN2025000378,2026-03-11T07:51:53+05:30,Udemy,Education,4193.84,INR,SUCCESS,Credit Card
TXN2025000379,2025-07-15T06:08:41Z,Shell,Fuel,3454.75,INR,SUCCESS,Netbanking
TXN2025000380,2026-05-21T12:28:43Z,Uber,Travel,8418.0,INR,SUCCESS,Netbanking
TXN2025000381,2026-06-25T09:48:56Z,Uber,Travel,8442.16,INR,FAILED,UPI
TXN2025000382,2026-06-26T08:19:34Z,Swiggy,Food & Dining,352.75,INR,SUCCESS,Debit Card
TXN2025000383,2026-01-08T14:05:50Z,Tata Power,Utilities,3464.03,INR,SUCCESS,Netbanking
TXN2025000384,2025-09-02,BigBasket,Groceries,1399.0,INR,SUCCESS,Netbanking
TXN2025000385,2026-04-12T20:16:35Z,Udemy,Education,14891.0,INR,SUCCESS,Debit Card
TXN2025000386,1771808431000,Apollo Pharmacy,Health,4769.0,INR,SUCCESS,Netbanking
TXN2025000387,2026-03-17T16:25:00Z,Jio,Utilities,1900.0,INR,SUCCESS,Credit Card
TXN2025000388,2025-07-03T10:09:40Z,Ajio,Shopping,8777.06,INR,SUCCESS,Netbanking
TXN2025000389,2025-11-05T18:49:49Z,IndiGo,Travel,4131.0,INR,SUCCESS,UPI
TXN2025000390,25/07/2025 03:02:26,Rapido,Travel,5952.41,INR,PENDING,UPI
TXN2025000391,12/01/2026 03:49:48,Tata Power,Utilities,1212.46,INR,SUCCESS,Debit Card
TXN2025000392,2025-10-23T08:26:59Z,upGrad,Education,7339.57,INR,SUCCESS,Credit Card
TXN2025000393,2025-12-24,MakeMyTrip,Travel,8624.77,INR,SUCCESS,Debit Card
TXN2025000394,2026-04-21T03:01:06+05:30,YouTube Premium,Entertainment,1799.26,INR,SUCCESS,Credit Card
TXN2025000395,2026-06-04T20:42:30Z,Policybazaar,Insurance,11027.42,INR,SUCCESS,Netbanking
TXN2025000396,2026-02-04T20:56:01Z,HP Petrol,Fuel,3315.0,INR,SUCCESS,UPI
TXN2025000397,2026-01-25T04:32:06Z,BPCL,Fuel,4111.0,INR,FAILED,Credit Card
TXN2025000398,2026-03-21T23:18:40Z,DMart,Groceries,5170.57,INR,SUCCESS,Netbanking
TXN2025000399,2025-07-22T14:33:47+05:30,Amazon,Shopping,16215.4,INR,SUCCESS,Credit Card
TXN2025000400,2026-02-03T00:22:02+05:30,Indian Oil,Fuel,2161.7,INR,FAILED,Debit Card
TXN2025000401,2025-07-02,LIC Premium,Insurance,2338.0,INR,SUCCESS,Credit Card
TXN2025000402,2026-03-29T18:33:36Z,PharmEasy,Health,650.25,INR,SUCCESS,UPI
TXN2025000403,2025-10-20T06:22:45Z,McDonald's,Food & Dining,889.19,INR,SUCCESS,Credit Card
TXN2025000404,2026-03-08T14:32:43Z,Ajio,Shopping,13866.86,INR,SUCCESS,Debit Card
TXN2025000405,2025-11-24T09:01:15Z,BookMyShow,Entertainment,1203.51,INR,PENDING,UPI
TXN2025000406,1755770597000,Unacademy,Education,53063.76,INR,SUCCESS,Debit Card
TXN2025000407,2026-01-22T03:40:11Z,Myntra,Shopping,3500.06,INR,SUCCESS,Credit Card
TXN2025000408,27/12/2025 19:30:32,Swiggy,Food & Dining,709.82,INR,SUCCESS,Netbanking
TXN2025000409,2025-12-26T15:50:19Z,Shell,Fuel,2017.0,INR,SUCCESS,Credit Card
TXN2025000410,2026-04-24T01:22:59Z,BigBasket,Groceries,1374.34,INR,SUCCESS,UPI
TXN2025000411,2026-06-08T23:42:31Z,Coursera,Education,23638.41,INR,SUCCESS,Credit Card
TXN2025000412,1766288276000,IRCTC,Travel,792.16,INR,PENDING,UPI
TXN2025000413,2025-09-30T00:12:01+05:30,IndiGo,Travel,6716.76,INR,SUCCESS,Credit Card
TXN2025000414,2026-01-12T11:08:58Z,Policybazaar,Insurance,34753.0,INR,SUCCESS,Credit Card
TXN2025000415,27/04/2026 00:34:40,LIC Premium,Insurance,23680.25,INR,FAILED,Debit Card
TXN2025000416,2026-03-14T09:37:32+05:30,IndiGo,Travel,2855.0,INR,SUCCESS,Credit Card
TXN2025000417,1783135258000,YouTube Premium,Entertainment,855.0,INR,SUCCESS,Credit Card
TXN2025000418,2025-07-18T23:29:29Z,Cult.fit,Health,4799.44,INR,SUCCESS,Netbanking
TXN2025000419,2025-08-27T17:18:32Z,HP Petrol,Fuel,1774.94,INR,SUCCESS,Netbanking
TXN2025000420,2026-05-26T14:55:52Z,Uber,Travel,6838.86,INR,SUCCESS,Debit Card
TXN2025000421,2025-07-23T09:05:38+05:30,BYJU'S,Education,8794.14,INR,SUCCESS,Netbanking
TXN2025000422,2025-10-03T02:06:19Z,YouTube Premium,Entertainment,1459.0,INR,SUCCESS,Credit Card
TXN2025000423,2026-05-25T18:21:19Z,JioMart,Groceries,3986.22,INR,SUCCESS,UPI
TXN2025000424,2025-10-13T00:44:36Z,Shell,Fuel,3398.0,INR,SUCCESS,UPI
TXN2025000425,08/04/2026 07:00:50,McDonald's,Food & Dining,266.77,INR,SUCCESS,Credit Card
TXN2025000426,2025-10-26T12:25:01Z,BSES,Utilities,889.33,INR,PENDING,Credit Card
TXN2025000427,2026-04-19T22:52:19+05:30,Ola,Travel,8666.0,INR,SUCCESS,Credit Card
TXN2025000428,2026-06-21T04:05:48Z,upGrad,Education,33637.0,INR,SUCCESS,Debit Card
TXN2025000429,2025-11-17T07:02:30Z,Blinkit,Groceries,2469.77,INR,SUCCESS,Debit Card
TXN2025000430,08/08/2025 07:05:43,Spotify,Entertainment,1354.63,INR,SUCCESS,Netbanking
TXN2025000431,2025-11-21T17:43:13Z,Policybazaar,Insurance,33829.65,INR,SUCCESS,Netbanking
TXN2025000432,2025-08-26T10:35:53Z,Domino's,Food & Dining,558.0,INR,FAILED,Debit Card
TXN2025000433,2025-12-09T22:36:35Z,BPCL,Fuel,4239.03,INR,SUCCESS,Credit Card
TXN2025000434,2026-05-20T10:00:12Z,Ola,Travel,3102.81,INR,SUCCESS,Netbanking
TXN2025000435,2025-10-08,BPCL,Fuel,3118.43,INR,SUCCESS,Netbanking
TXN2025000436,2025-09-04,LIC Premium,Insurance,26205.24,INR,SUCCESS,Debit Card
TXN2025009277,2025-09-10T11:26:58+05:30,Croma,Shopping,2820.27,INR,SUCCESS,UPI
TXN2025000438,03/07/2026 01:47:30,HP Petrol,Fuel,635.3,INR,FAILED,UPI
TXN2025000439,2026-03-02T17:03:55Z,Policybazaar,Insurance,1745.0,INR,SUCCESS,UPI
TXN2025000440,2025-12-24T20:49:05Z,BYJU'S,Education,9154.0,INR,SUCCESS,UPI
TXN2025000441,2026-06-20T11:27:36+05:30,Practo,Health,4518.44,INR,SUCCESS,Netbanking
TXN2025000442,2025-07-05T08:57:32Z,Zomato,Food & Dining,125.16,INR,SUCCESS,Debit Card
TXN2025000443,12/05/2026 19:10:28,Shell,Fuel,4409.0,INR,SUCCESS,Netbanking
TXN2025000444,2025-08-27T14:19:30Z,Uber,Travel,1141.0,INR,SUCCESS,Credit Card
TXN2025000445,2025-10-12T14:08:49Z,Practo,,3756.22,INR,SUCCESS,UPI
TXN2025000446,03/10/2025 10:51:42,Spotify,Entertainment,2404.31,INR,SUCCESS,Credit Card
TXN2025000447,1773243930000,Zepto,Groceries,4199.04,INR,SUCCESS,UPI
TXN2025000448,2026-01-01T15:11:20Z,Amazon,Shopping,7503.16,INR,SUCCESS,UPI
TXN2025000449,1765867791000,upGrad,Education,10253.88,INR,SUCCESS,Debit Card
TXN2025000450,2026-06-13T12:03:30+05:30,Apollo Pharmacy,Health,6844.71,INR,SUCCESS,UPI
TXN2025000451,2026-06-10T16:36:20+05:30,MakeMyTrip,Travel,2060.47,INR,SUCCESS,Netbanking
TXN2025000452,2026-06-25T05:34:32Z,BigBasket,Groceries,565.0,INR,SUCCESS,UPI
TXN2025000453,2026-07-09T04:02:32Z,Uber,Travel,8373.0,INR,SUCCESS,Credit Card
TXN2025000454,2026-06-26T12:14:31Z,Policybazaar,Insurance,33096.59,INR,SUCCESS,Debit Card
TXN2025000455,2026-05-26T15:52:38Z,Croma,Shopping,10303.86,INR,SUCCESS,Debit Card
TXN2025000456,25/03/2026 16:50:23,BookMyShow,Entertainment,1925.0,INR,SUCCESS,UPI
TXN2025000457,2025-08-07T22:29:51+05:30,Indian Oil,Fuel,3481.0,INR,SUCCESS,Credit Card
TXN2025000458,1783347931000,McDonald's,Food & Dining,385.66,INR,SUCCESS,Netbanking
TXN2025000459,2025-12-22T23:25:55+05:30,DMart,Groceries,468.0,INR,SUCCESS,Credit Card
TXN2025000460,11/09/2025 03:12:07,Netflix,Entertainment,1449.19,INR,SUCCESS,Netbanking
TXN2025000461,04/10/2025 17:04:42,Amazon,Shopping,13978.0,INR,SUCCESS,UPI
TXN2025000462,1777611193000,Amazon,Shopping,5079.71,INR,SUCCESS,Credit Card
TXN2025000463,2025-08-05T07:31:56Z,HDFC Ergo,Insurance,16500.45,INR,SUCCESS,Debit Card
TXN2025000464,2025-08-21T05:33:17Z,Airtel,Utilities,1387.0,INR,SUCCESS,Credit Card
TXN2025000465,2025-12-06T05:44:50Z,Jio,Utilities,1681.18,INR,SUCCESS,UPI
TXN2025000466,2026-02-18T00:40:19Z,Amazon,Shopping,6596.0,INR,SUCCESS,Netbanking
TXN2025000467,02/08/2025 21:27:24,Swiggy,Food & Dining,347.64,INR,SUCCESS,Credit Card
TXN2025000468,2025-09-04T14:22:14Z,Apollo Pharmacy,Health,3719.57,INR,SUCCESS,Debit Card
TXN2025000469,2025-09-03T22:29:09+05:30,Zepto,Groceries,1829.0,INR,SUCCESS,Debit Card
TXN2025000470,2025-11-18T00:25:41Z,YouTube Premium,Entertainment,853.72,INR,SUCCESS,Credit Card
TXN2025000471,2025-09-14T22:38:29+05:30,LIC Premium,Insurance,25563.8,INR,SUCCESS,UPI
TXN2025000472,1762455559000,Ajio,Shopping,5727.21,INR,SUCCESS,Netbanking
TXN2025000473,1778941457000,JioMart,Groceries,2809.27,INR,SUCCESS,Credit Card
TXN2025000474,2025-09-17T00:04:17+05:30,Zepto,Groceries,2127.79,INR,SUCCESS,Debit Card
TXN2025000475,2025-10-22,Uber,Travel,8688.26,INR,SUCCESS,Netbanking
TXN2025000476,2025-10-17T15:05:12Z,Apollo Pharmacy,Health,5506.0,INR,SUCCESS,Debit Card
TXN2025000477,2026-01-28T16:07:54Z,Myntra,Shopping,16800.0,INR,SUCCESS,UPI
TXN2025000478,2025-12-18T01:11:46Z,LIC Premium,Insurance,19272.46,INR,SUCCESS,UPI
TXN2025000479,2025-10-26T09:06:17Z,YouTube Premium,Entertainment,1731.0,INR,SUCCESS,Debit Card
TXN2025000480,2025-11-24T04:18:32Z,Coursera,Education,9322.89,INR,SUCCESS,Netbanking
TXN2025000481,13/01/2026 17:58:19,1mg,Health,3432.76,INR,SUCCESS,Netbanking
TXN2025000482,2026-03-30T11:42:19+05:30,Shell,Fuel,647.06,INR,SUCCESS,UPI
TXN2025000483,2025-11-15T15:25:19Z,Flipkart,Shopping,13922.04,INR,SUCCESS,UPI
TXN2025000484,2025-12-03,Apollo Pharmacy,Health,6887.72,INR,PENDING,Debit Card
TXN2025000485,2025-09-25T05:12:00+05:30,Jio,,549.0,INR,SUCCESS,Credit Card
TXN2025000486,1774110298000,Airtel,Utilities,1434.59,INR,FAILED,Credit Card
TXN2025000487,2025-10-23T12:07:40Z,Netflix,Entertainment,2494.6,INR,SUCCESS,UPI
TXN2025000488,2025-11-13T01:09:30Z,Myntra,,15022.76,INR,SUCCESS,Debit Card
TXN2025000489,2025-11-13T06:23:38+05:30,Tata Power,Utilities,2788.09,INR,SUCCESS,UPI
TXN2025000490,2025-07-26T20:36:36Z,Airtel,Utilities,2582.58,INR,SUCCESS,UPI
TXN2025000491,2026-03-09T10:01:02Z,BYJU'S,Education,7213.72,INR,SUCCESS,Credit Card
TXN2025000492,2025-08-31T23:04:22Z,HDFC Ergo,Insurance,10890.0,INR,SUCCESS,Netbanking
TXN2025000493,2025-09-10T09:42:54Z,Tata Power,Utilities,965.12,INR,SUCCESS,Netbanking
TXN2025000494,2025-09-15T15:11:49+05:30,Hotstar,Entertainment,217.63,INR,SUCCESS,Netbanking
TXN2025000495,2025-10-17,BookMyShow,Entertainment,159.0,INR,SUCCESS,UPI
TXN2025000496,2025-09-11T09:05:31Z,Apollo Pharmacy,Health,847.0,INR,PENDING,Debit Card
TXN2025000497,2026-06-01T00:21:19+05:30,Ola,Travel,4226.0,INR,SUCCESS,Debit Card
TXN2025000498,2025-08-14T03:13:12Z,1mg,Health,2812.18,INR,SUCCESS,Debit Card
TXN2025000499,2026-03-31T22:47:18Z,Tata Power,Utilities,2237.3,INR,SUCCESS,UPI
TXN2025000500,2025-10-27T08:50:52Z,Unacademy,Education,8232.0,INR,SUCCESS,Credit Card
TXN2025000501,1765341975000,Spotify,Entertainment,1779.27,INR,SUCCESS,Credit Card
TXN2025000502,2026-03-04T19:18:16+05:30,Apollo Pharmacy,Health,2778.0,INR,SUCCESS,Credit Card
TXN2025000503,2025-09-11T10:23:06Z,BPCL,Fuel,1167.0,INR,SUCCESS,Netbanking
TXN2025000504,2025-07-04T17:19:26+05:30,Practo,Health,517.24,INR,SUCCESS,Credit Card
TXN2025000505,1768267885000,Ola,Travel,7373.9,INR,PENDING,Netbanking
TXN2025000506,2026-05-23T04:21:32+05:30,YouTube Premium,Entertainment,1758.72,INR,SUCCESS,Netbanking
TXN2025000507,2026-04-22T08:03:42Z,Croma,Shopping,1809.0,INR,SUCCESS,Debit Card
TXN2025000508,2025-09-04,Domino's,Food & Dining,334.39,INR,SUCCESS,Netbanking
TXN2025000509,2026-01-30T11:49:09+05:30,Apollo Pharmacy,Health,5236.25,INR,SUCCESS,UPI
TXN2025000510,2026-05-16T12:03:06Z,Apollo Pharmacy,Health,932.32,INR,FAILED,UPI
TXN2025000511,2025-12-12T21:13:44Z,Policybazaar,Insurance,29180.74,INR,SUCCESS,Credit Card
TXN2025000512,2025-10-10T20:06:55Z,Zepto,Groceries,5286.0,INR,SUCCESS,UPI
TXN2025000513,2026-05-12T01:51:11Z,Airtel,Utilities,3055.0,INR,SUCCESS,Credit Card
TXN2025000514,1775157145000,HDFC Ergo,Insurance,24135.07,INR,SUCCESS,Netbanking
TXN2025000515,2026-05-12T17:08:52Z,Croma,Shopping,11225.07,INR,SUCCESS,UPI
TXN2025000516,2026-01-26T00:11:12Z,Apollo Pharmacy,Health,2553.0,INR,SUCCESS,Debit Card
TXN2025000517,2026-07-05T20:59:11+05:30,BYJU'S,Education,16801.57,INR,SUCCESS,UPI
TXN2025000518,2026-06-22T14:02:42Z,Ajio,Shopping,17342.93,INR,SUCCESS,Debit Card
TXN2025000519,2025-10-05T17:39:38Z,Udemy,Education,7851.09,INR,SUCCESS,Debit Card
TXN2025000520,2026-01-06T20:35:09Z,IndiGo,Travel,6900.97,INR,PENDING,Debit Card
TXN2025000521,2026-03-04,Cult.fit,Health,-2987.44,INR,SUCCESS,UPI
TXN2025000522,2026-06-29T09:47:06Z,Hotstar,Entertainment,1361.0,INR,SUCCESS,Netbanking
TXN2025000523,2026-04-27,ACT Fibernet,Utilities,1280.0,INR,SUCCESS,UPI
TXN2025000524,2026-03-28T13:42:15Z,LIC Premium,Insurance,38927.79,INR,FAILED,UPI
TXN2025000525,2026-05-17T02:38:14Z,Shell,Fuel,2090.86,INR,PENDING,Netbanking
TXN2025000526,2026-01-29T13:18:14+05:30,BigBasket,Groceries,2140.0,INR,SUCCESS,Credit Card
TXN2025000527,13/06/2026 06:07:31,Apollo Pharmacy,Health,5989.09,INR,SUCCESS,UPI
TXN2025000528,2025-12-26T06:06:45Z,Domino's,Food & Dining,197.67,INR,SUCCESS,UPI
TXN2025000529,2026-07-07T20:00:11Z,Croma,Shopping,8138.0,INR,SUCCESS,Credit Card
TXN2025000530,2025-10-26T00:05:25Z,upGrad,Education,50107.9,INR,SUCCESS,Debit Card
TXN2025000531,22/11/2025 09:50:06,Amazon,Shopping,11903.0,INR,SUCCESS,Credit Card
